x,y,label
-10.90732,-24.517689,N
-8.971527,-21.336535,N
-17.583923,-38.969612,N
-41.609875,-6.6960607,N
-25.776869,-37.541187,N
-28.639397,-37.11847,N
-8.601869,-21.505253,N
-25.834562,-29.645237,N
-23.487526,-9.148567,N
-24.596619,-38.019157,N
-19.345367,-10.503262,N
-28.55914,-41.93764,N
-21.182304,-25.157791,N
-19.773415,-10.268615,N
-37.671917,-12.468133,N
-7.046489,-27.11081,N
-17.677763,-38.503513,N
-31.94614,-5.986138,N
-22.287271,-25.751179,N
-32.915623,-35.41289,N
-8.70179,-21.5069,N
-17.645567,-38.196224,N
-8.786788,-22.931234,N
-21.094606,-10.583163,N
-23.306017,-36.951443,N
-42.456543,-6.7300024,N
-29.699831,-40.15129,N
-17.159382,-38.48151,N
-16.198837,-37.66287,N
-16.280115,-37.25907,N
-12.4461,-23.040102,N
-13.623072,-37.428696,N
-21.190868,-10.134066,N
-24.573153,-37.879,N
-12.587604,-23.081675,N
-0.24460231,-24.348095,N
15.248455,-26.206009,N
-2.9386559,-53.951492,N
-15.330425,-40.096344,N
-17.173983,-38.19232,N
-17.854198,-38.83549,N
-16.869366,-8.682456,N
-27.146032,-38.575794,N
-3.03894,-27.264156,N
-19.180632,-40.86128,N
-13.565469,-37.687996,N
-26.650274,-67.24788,A
-13.999319,-75.18362,N
-37.037037,-117.23972,V
5.7378078,-42.04896,N
5.484723,-68.702835,N
-13.065773,-38.402935,N
3.9740095,-30.313046,N
-24.660824,-38.356796,N
-3.8851354,-22.97635,N
-2.2859268,-26.0485,N
3.572623,-28.217632,N
8.906569,-30.96486,N
-10.118191,-25.99271,N
-1.9631823,-57.66043,N
-45.158768,-5.2914066,N
-13.390959,-37.96051,N
0.99654335,-64.48428,N
-3.076575,-28.352934,N
-3.4593284,-23.165945,N
-26.942442,-41.571598,N
-10.917472,-23.957108,N
-29.177053,-39.338078,N
-48.66774,-20.333656,A
2.1477942,-43.962814,N
-8.930173,-22.904375,N
9.400757,-41.1209,N
-13.186465,-40.396236,N
-8.467029,-5.541123,N
-3.1405532,-23.297976,N
-24.43809,-39.92283,N
12.372326,-26.170677,N
-18.856346,-40.173916,N
-3.016632,-23.213013,N
-34.555656,-47.89463,N
-0.34441063,-26.883602,N
-13.516995,-37.58112,N
-2.0736485,-55.455883,N
-25.982141,-38.755165,N
-27.34463,-38.35193,N
-7.2870154,-24.373444,N
-15.665678,-39.876507,N
-1.0199051,-59.627277,N
-78.55644,30.867935,V
-0.77655184,-82.40772,N
-9.686911,-22.612953,N
-5.5530157,-44.410976,N
-25.926146,-36.405888,N
-16.125895,-37.366844,N
-37.599445,-12.735304,N
-24.42168,-9.694006,N
-10.585,-22.17865,N
3.696006,-65.669685,N
-32.224438,-40.123817,N
-13.827888,-38.153305,N
-25.470917,-37.63897,N
-3.244372,-22.679329,N
-10.683757,-5.1717744,N
-12.992188,-23.313835,N
-3.761392,-58.539043,N
-37.66007,-22.598816,N
-8.957721,-23.226713,N
-16.191788,-37.474056,N
-10.604483,-25.776512,N
-0.043187063,-24.52427,N
-17.627117,-38.986473,N
-3.6432297,-54.151955,N
-23.909046,-37.80212,N
-3.5581708,-53.988106,N
-17.422527,-38.86201,N
-24.543545,-37.944633,N
-0.45808148,-60.033546,N
-19.574108,-41.62467,N
3.9951642,-30.07627,N
-15.191732,-40.199387,N
-25.53798,-37.83022,N
-28.286604,-30.709032,N
-51.37503,-52.098335,N
-56.919186,-44.367,N
-41.794018,-36.601902,N
-33.189194,-35.611595,N
-25.84853,-29.507227,N
-19.305735,-41.562916,N
-18.117428,-39.850998,N
-7.8028135,-23.276947,N
-16.470694,-37.681664,N
5.537308,-31.486012,N
-19.27152,-41.504055,N
3.4983633,-29.624304,N
14.953764,-28.45704,N
-15.985714,-39.95845,N
-1.1801758,-26.449793,N
-20.62144,-42.79178,N
-1.0726645,-24.774988,N
-20.86149,-42.90643,N
-9.87874,-25.63993,N
-20.284746,-42.58164,N
8.778855,-30.671848,N
-7.4294624,-23.80629,N
-48.847565,-20.390434,A
-2.8530405,-45.87875,N
-6.3939795,-27.384602,N
20.06625,-30.054613,N
-2.7802267,-28.364285,N
9.907517,-33.69813,N
12.255606,-36.72091,N
17.23849,-32.066647,N
-15.859489,-37.0778,N
-10.9357195,-24.311218,N
3.987243,-43.83301,N
-15.482869,-39.74274,N
12.790757,-29.06471,N
-0.6678227,-26.408363,N
-6.3748326,-25.147375,N
17.078897,-30.363169,N
-5.131429,-44.04342,N
-10.679937,-23.824488,N
-29.261024,-40.00667,N
-7.2506533,-25.939426,N
-0.97321403,-26.528568,N
10.567749,-32.681717,N
0.055642184,-26.58606,N
-3.226478,-27.589045,N
-15.490413,-39.7168,N
-10.192555,-25.323017,N
-11.174512,-44.41884,A
-4.9445863,-82.52791,e
-15.583271,-43.168537,N
4.5568366,-43.91691,N
3.7437937,-30.777237,N
-26.09021,-37.74302,N
-13.563055,-40.6148,A
1.7354153,-44.611366,N
-25.086357,-37.944557,N
-10.540589,-24.187025,N
11.923852,-28.07425,N
-15.4348755,-40.449203,N
-10.123154,-43.510784,N
13.482217,-36.464428,N
-12.380824,-23.126135,N
-11.909808,-43.56479,N
-9.165855,-41.744564,N
8.2931185,-41.192707,N
20.784227,-31.35683,N
-5.889339,-27.431005,N
-13.291949,-37.20597,N
-0.54598343,-24.372435,N
-24.391792,-37.297195,N
-16.666636,-8.60338,N
-39.04021,-41.098576,N
-22.755545,-25.599615,N
-33.303387,-35.795128,N
-23.384785,-36.854763,N
-47.169582,3.5308406,N
-13.424187,-38.109932,N
-15.974398,-39.835308,N
-14.269154,-88.746735,N
1.144043,-68.51674,N
-39.83828,-24.236359,N
-17.145882,-39.95467,N
-37.72581,-12.552728,N
-28.982565,-40.038628,N
5.500231,-68.23895,N
5.779766,-29.08383,N
5.559365,-26.495832,N
-6.7690325,-23.689701,N
-3.1269555,-56.319786,N
-2.0485926,-54.52967,N
-24.89158,-37.793613,N
-20.966236,-25.164064,N
-26.08592,-37.774746,N
-22.057169,-25.386131,N
-41.317776,-36.38389,N
-41.34062,19.794647,N
-56.698334,12.222563,N
-42.01403,-36.76098,N
-44.67417,-38.61367,N
-36.54508,-31.92115,N
-28.950525,-30.951584,N
-41.50967,-36.362286,N
-34.113083,-34.159206,N
-27.936808,-38.21127,N
-23.215027,-9.429084,N
-39.482002,-38.631584,N
-28.791422,-30.806576,N
-7.5163918,-23.163338,N
-13.640888,-22.945852,N
-44.63117,-18.592588,N
-46.69163,-4.5644946,N
-39.92696,-23.98041,N
-29.654448,-39.722244,N
3.204377,-27.540777,N
-40.63958,-67.14207,~
-5.9623137,-45.82742,N
30.72233,-32.816986,N
-18.039595,-91.32735,N
-34.17973,-45.94454,N
12.375146,-52.48421,N
52.742756,-29.378153,N
-1.22571,-62.843704,N
-22.989552,-25.969873,N
-42.89331,8.992159,N
-56.136936,-43.80725,N
-45.08449,-38.101208,N
-41.062157,-35.99511,N
-18.837307,36.56351,N
-60.829277,-49.36731,N
-76.783554,16.23729,N
-67.73445,-45.79132,N
-61.556126,-101.56988,V
-65.061035,23.236755,N
-56.893646,-71.63571,N
-27.170084,-42.21472,N
-23.746609,-63.97982,N
-40.945984,-39.271076,N
-7.043871,-23.64375,N
-31.696732,-36.58378,N
33.26513,-11.736452,N
-64.874275,-47.93135,N
-14.848925,33.5093,N
0.9806699,-59.94391,A
-2.848191,-68.19258,N
-36.034775,20.782446,N
-44.126297,-43.166035,N
-61.05058,-47.04136,N
-50.771626,5.7843294,N
-63.960354,24.642815,N
-59.22156,-46.831474,N
-62.78092,-59.330772,N
-36.227486,20.88682,N
-65.580025,6.735899,N
-33.79634,-34.271378,N
-42.200073,-7.035379,N
-52.626324,2.677134,N
-37.856144,22.907202,N
-23.382528,-9.044882,N
-54.880116,28.716583,N
-27.26117,45.938217,N
-100.75609,6.4084435,N
-71.18495,26.227516,N
-63.885174,-61.8973,N
-51.43045,78.413445,N
-59.331158,-46.640507,N
-43.86666,-66.98438,A
-52.445217,7.1840334,N
-61.312447,-60.461433,~
-63.693382,-61.87773,N
-56.998856,-40.76212,A
-78.3613,9.339557,N
-86.03197,10.362145,N
-43.46399,-47.966175,N
-18.922472,36.53926,N
10.438336,-10.100019,N
4.451163,119.66185,N
-6.2501993,104.86984,N
22.197336,-8.704816,N
26.509905,15.399349,N
-27.806417,14.973284,N
-39.239197,78.11076,N
-64.95942,25.860895,N
-64.36587,25.63106,N
-78.5452,2.1094441,A
-62.92778,-0.70835394,N
-72.52028,32.895782,N
-61.171734,-40.46771,N
-85.47312,12.119981,N
-46.60002,25.156528,N
-59.6367,-46.259087,N
-81.94709,1.602408,A
-61.390617,0.2837962,N
-56.618572,-70.9309,N
-36.29685,-5.0314035,A
-18.561571,-12.701031,N
-61.228615,6.224626,N
-43.139465,22.823149,N
-19.66053,-9.732711,N
-63.691624,26.084503,N
-53.63657,25.710466,N
-76.925354,14.272011,A
-74.94671,7.8382144,N
-72.92064,29.858562,N
-68.52142,33.32437,N
-64.3498,-62.02683,N
-87.83633,13.232213,A
-64.59568,6.3792005,N
-44.349693,-42.618717,N
-11.174389,-19.131214,N
-29.83351,-29.236275,N
-28.059317,14.912308,N
-54.59915,27.525097,N
-42.02952,-38.01364,N
-7.4654427,32.272137,N
-15.967366,8.704073,A
-9.613881,-73.10814,A
-35.82647,-37.517838,N
-64.644554,25.087482,N
-34.139595,-33.747177,N
-39.38384,22.39611,N
-62.95804,24.256144,N
-58.450108,-39.793552,N
-57.8121,-42.330032,N
-55.743893,31.138577,N
-56.570175,31.146086,N
-63.39233,26.599693,N
-57.03623,-42.51535,N
-54.78108,29.05549,N
-64.10835,25.466927,N
-37.873047,20.931417,N
-51.25341,78.00132,N
-47.04951,25.723728,N
-54.904102,27.450747,N
-53.932156,25.645721,N
-28.867168,-28.306929,N
-57.34414,-41.2193,N
-45.497948,3.9567046,N
-44.527832,-42.170967,N
-56.933414,31.29837,N
-67.73085,24.272987,N
-53.47427,32.695766,N
-63.89147,24.430706,N
-42.099545,-37.75992,N
-57.196774,-43.282024,N
-43.72519,23.77091,N
-52.111134,-51.676197,N
-35.848568,-32.120594,N
-46.20225,23.818745,N
-39.051884,78.29475,N
-55.697582,-42.613552,N
-29.87686,-29.190065,N
-57.19459,-41.56546,N
-44.631508,-41.42316,N
-59.24205,-46.688667,A
-45.016163,-44.658394,e
-67.1561,2.4664457,N
-59.93073,-46.01188,N
-46.295994,24.99339,N
-25.811829,46.4329,N
-43.200756,22.55576,N
-41.405807,-38.81912,N
-37.50277,-22.592012,N
-25.556732,-37.46585,N
-23.513405,-6.9043627,N
-36.101273,-32.732986,N
-38.063576,-23.49393,N
-25.49755,76.16757,N
-52.390476,3.1088576,N
-29.32517,-30.340109,N
-30.891039,-39.463177,N
-39.814342,-38.704746,N
1.1007544,-60.007072,N
-45.42496,2.4749174,N
-35.839344,-32.074642,N
-48.70465,2.7795124,N
-54.015404,25.617718,N
-15.077073,-21.805235,N
-42.4515,-37.66499,N
-74.39118,7.824235,A
-33.7169,-35.59476,e
-61.51009,-0.12729178,N
-41.82525,-38.202663,N
-40.9414,21.058355,N
-43.29499,23.269966,N
-45.287422,-4.8553634,N
-38.04898,20.623545,N
-54.870636,28.134577,N
-38.09337,21.171041,N
-44.85047,23.697575,N
-42.769432,-37.427025,N
-37.78471,-10.175075,N
-40.231453,1.0499508,N
-39.846165,-0.6698748,N
-32.386597,-39.912853,N
-39.27773,22.184343,N
-45.59514,23.586103,N
-56.761208,4.9231105,N
-42.960476,26.070158,N
-73.025185,29.017366,N
-57.20034,-70.32128,A
-65.86434,5.04189,N
-64.2005,25.799643,N
-39.273876,-41.17582,A
-12.391655,-22.830631,N
-81.070984,10.576316,N
-42.282494,22.56028,N
-56.16365,30.751245,N
-63.191563,25.098063,N
-63.866272,26.278542,N
-61.095165,-47.18166,N
-59.062954,5.638423,N
-44.35091,74.13311,N
-57.56034,-42.586197,N
-44.524155,-42.039318,N
-68.13015,24.969366,N
-58.121418,31.20121,N
-66.67016,22.990679,N
-70.31429,11.225783,A
-49.891808,-6.459905,N
-44.42276,-43.027485,N
-46.16503,24.718697,N
-46.370766,24.94416,N
-58.869137,-39.84647,N
-56.78264,-41.919247,N
-43.237904,23.674145,N
-58.081333,86.77174,N
-11.721579,111.632835,N
-96.66403,-53.150494,V
-50.77952,-49.633194,N
-62.78253,-61.566128,N
-57.629536,31.09668,N
-60.276344,31.027946,N
-58.8739,-71.77992,N
-57.267685,-42.677185,N
-36.006443,-32.100323,N
-70.65845,81.26325,A
-55.69133,-42.36468,N
-68.49173,25.199999,N
-59.2126,-39.6379,A
-61.077614,-47.431095,N
-61.91877,-60.756496,N
-59.295006,-39.63626,N
-51.15334,-68.51411,A
-49.52125,-17.304485,N
-58.344738,31.164783,N
-55.25853,-6.318097,F
-54.394314,-92.50641,N
-47.620316,-61.409416,V
-44.710827,-102.336,N
-50.583008,-60.151993,+
-38.535034,-53.164967,V
-95.29892,-70.29414,V
-63.206112,-8.323886,V
-94.36581,-66.62915,V
-59.253002,-3.2230575,V
-95.30758,-72.45797,V
-70.349594,-3.317313,V
-95.159386,-72.38397,V
-62.284794,-6.731288,V
-95.21747,-73.22083,V
-28.131489,-45.930756,V
-95.19695,-71.34622,V
-57.094105,-2.00565,V
-95.178986,-73.02732,V
-44.604073,-70.30439,V
-95.21657,-73.59347,V
-70.91157,-3.2644923,V
-95.23875,-72.37302,V
-44.539764,-70.34805,V
-95.201965,-72.00617,V
-40.93579,-78.50216,V
-93.642586,-61.411728,V
-38.596977,-77.42954,V
-95.18971,-73.34428,V
-45.251377,-64.28142,V
-95.2079,-72.06926,V
-44.31548,-74.4587,V
-95.19582,-71.60159,V
-45.921272,-66.07611,V
-95.232086,-71.82974,V
-46.30772,-69.04903,V
-95.19285,-72.84997,V
-40.36969,-79.90037,V
-95.23737,-73.34355,V
-59.311443,-76.5919,V
-95.25627,-71.86868,V
-47.01553,-76.01119,V
-95.183754,-72.82893,V
-44.36615,-74.78926,V
-95.20905,-73.4609,V
-59.16949,-72.25829,V
-95.27009,-72.147736,V
-44.657238,-74.31349,V
-95.21101,-73.58443,V
-58.42678,-76.16822,V
-95.21569,-72.99481,V
-51.62398,-50.571808,V
-95.212425,-73.43165,V
-39.752476,-79.63718,V
-95.1972,-72.8937,V
-58.471676,-76.48671,V
-95.18795,-73.02232,V
-50.989235,-68.02557,V
-95.20552,-72.7885,V
-45.418552,-63.213165,V
-95.21398,-72.515,V
-56.475563,-43.763447,V
-15.553966,-120.89027,V
-58.65017,-76.523094,V
-95.23626,-71.45127,V
-57.99148,-45.75697,V
-95.2591,-69.65417,V
-60.464138,-60.690628,V
-95.07611,-69.82102,V
-92.53644,-61.516647,~
-59.61522,-89.32571,V
-95.20413,-73.420654,V
-55.18974,-10.356855,V
-95.21194,-72.646484,V
-46.770714,-73.03351,V
-95.190445,-73.27092,V
-49.95654,-98.48183,V
-95.21428,-73.10399,V
-45.162086,-74.87145,V
-95.209496,-73.049126,V
-38.4404,-82.70829,V
-95.16672,-72.762245,V
-44.79107,-73.62166,V
-95.204094,-71.838036,V
-30.651392,-97.828735,V
-95.164894,-72.720535,V
-43.16781,-69.90059,V
-95.19177,-73.02875,V
-54.527893,-79.415634,V
-95.18744,-72.96493,V
-38.004543,-72.85163,V
-95.22168,-73.591896,V
-57.569843,-2.2128222,V
-95.19123,-72.937904,V
-38.1729,-82.6696,V
-95.22838,-73.642265,V
-38.66352,-79.23377,V
-94.5464,-68.861,V
-78.01047,-8.376635,V
-95.20713,-73.56348,V
-43.94125,-75.07699,V
-95.20796,-73.5828,V
-102.57459,-50.185295,V
-81.54994,-80.80039,~
-19.280437,12.5069065,+
-48.95342,15.226352,N
-64.263405,89.37061,A
-68.09319,23.603453,A
-72.7298,-82.90376,N
-67.50828,-90.47701,N
-80.1746,33.74494,A
-75.39553,86.647606,N
-70.82779,10.823211,~
-52.535393,74.1659,N
-9.899821,-25.820705,N
-41.964474,-45.518536,N
13.425748,-21.294498,N
35.341637,-14.5391,N
-35.11003,-33.978294,N
-13.981785,-66.75953,N
23.218048,-25.053164,N
30.618515,-116.72101,N
-42.84618,-100.79297,N
-38.858185,-85.27247,N
-59.384476,-44.419666,N
19.3071,-73.19849,N
-60.466366,-103.18392,N
9.03943,-110.45383,N
-60.5783,14.63099,N
0.58062184,112.005745,N
-68.10683,-78.519394,N
9.259884,-23.235771,N
-49.978325,-77.37104,~
-62.13089,25.19294,N
-44.84859,-38.27423,N
-38.69454,3.4428713,N
-19.139986,-40.680683,N
18.690207,-83.24456,N
29.524054,-27.772131,N
3.84482,-29.391697,N
14.340809,-27.880825,N
7.0053535,-69.52901,N
8.136955,-70.36374,N
3.454352,-64.95115,N
-2.6824918,-26.584562,N
-28.957197,-40.5254,N
-21.116245,-10.523294,N
-39.010563,-0.5369858,N
-23.240597,-9.465081,N
-16.893482,-21.804735,N
-24.80119,-37.22119,N
-33.86404,-34.891766,N
-28.87841,-36.100014,N
-10.513566,-19.408833,N
-36.86443,1.6827754,N
-44.83949,-63.122208,N
-116.53206,-50.417965,V
-70.30006,35.3183,N
-40.574825,20.211864,N
-51.109066,6.1315804,N
11.9776945,-74.49942,N
32.00299,-28.336843,N
-38.688198,0.20676373,N
-16.927202,-21.61579,N
14.636045,-79.04294,N
5.053531,-69.21583,N
-12.787959,-23.30836,N
-45.106106,-5.079062,N
1.1696284,-60.71555,N
9.903105,-29.748758,N
-23.641834,-4.4712305,N
-41.289375,19.840477,N
-29.99715,-28.905764,N
-22.835056,-25.319416,N
-10.666918,-19.051481,N
-33.743244,-35.09002,N
-11.564665,-22.42523,N
-79.070335,31.948652,N
-71.67415,26.801039,N
-55.844246,-43.68622,N
-12.2712,-18.84633,N
35.16299,-14.577084,N
16.220528,-30.270205,N
-1.8984097,-25.750463,N
15.283857,-78.21954,N
6.296468,-71.169815,N
-5.947734,-25.868084,N
-11.713493,-22.545816,N
23.96758,-25.821606,N
17.803402,-29.792751,N
-3.4497864,-26.52603,N
1.8849237,-23.783384,N
8.481884,-25.774395,N
-0.24859057,-26.06049,N
11.61811,-74.18755,N
-3.5825417,-26.95552,N
-24.947104,-39.550102,N
6.639397,-29.796286,N
7.4640017,-29.830976,N
-39.878677,-24.25822,N
-22.321703,-10.24276,N
-6.4683733,-24.659264,N
-4.380412,-22.617031,N
-1.718008,-25.696976,N
-11.537708,-22.428967,N
-16.953554,-21.677258,N
-52.605747,-10.851495,N
-40.79826,-36.965206,A
-36.05646,71.83487,A
-19.700853,-69.013084,N
-17.050104,-68.5279,N
-1.3722644,-26.182383,N
-13.730017,-22.68238,N
-25.296886,76.29651,N
-21.912214,-10.261274,N
23.626371,-27.562984,N
1.755229,-68.64802,N
-10.104059,-22.951868,N
10.546087,-28.01847,N
-1.1264352,-55.43703,N
25.27843,-25.24909,N
8.284364,-28.022482,N
-39.32991,-0.33267146,N
13.968502,-27.520798,N
7.6123238,-30.01193,N
13.455359,-30.562147,N
3.8407857,-27.938515,N
-24.243406,-37.83754,N
-21.327948,-25.139061,N
-2.9658144,-28.02859,N
-8.957495,-4.3775115,N
23.752382,-25.479815,N
11.479135,-27.319126,N
14.074744,-30.799845,N
-1.1992034,-25.896654,N
22.975004,-27.156599,N
-0.72535837,-24.335152,N
-26.138144,76.40025,N
-20.644344,-25.766727,N
-2.2512925,-27.501402,N
-1.9293485,-25.826807,N
-2.369724,-59.40261,N
1.0441661,-20.86237,N
-8.492464,-25.762568,N
12.521133,-27.928543,N
15.614194,-32.321632,N
-30.95138,70.479805,A
-0.43188247,-71.67676,N
-74.742424,19.925364,V
-39.46559,117.726295,V
37.87783,-23.442678,N
-26.295835,-35.91507,N
-22.851542,-9.536263,N
-34.705036,-52.736664,+
-38.67716,0.04845896,V
9.50685,-80.95479,N
-59.809578,-54.26666,V
-19.061718,-9.198587,N
-68.95948,11.638046,V
17.475058,-83.65681,N
-48.45351,-34.538216,V
-34.95527,-21.200281,N
-98.98327,-23.075819,V
9.997041,-82.912315,N
-98.797844,-2.6138341,V
-11.062133,-55.683964,N
-59.997665,-76.40039,V
34.440186,-29.902388,N
-80.62875,20.47138,V
-2.6790476,-32.76878,N
-59.32146,-74.43029,V
-15.386378,-69.283775,N
-83.20759,9.005623,V
11.820038,-85.71019,N
-97.35823,-1.2206823,V
8.686624,-63.768917,N
-23.513739,-50.774784,+
-59.884895,-54.314365,V
-28.681093,-95.90183,V
-38.355503,-79.044304,V
-54.537067,-92.66265,+
-2.0275142,-27.678745,N
-81.825325,20.548336,V
21.840446,-30.752342,N
-97.52896,-0.92777544,V
13.118388,-25.010056,N
-101.59143,-18.275862,V
-9.363426,-72.8995,N
-91.16199,4.108853,V
19.693338,-88.87691,N
-104.88454,55.663174,V
23.784435,-78.74991,N
-56.504093,-44.602394,~
-56.6702,-89.75191,V
-82.2687,12.605747,+
4.020898,-82.570946,N
-43.038754,-42.97832,N
2.612311,-66.42999,N
-9.510916,-24.669859,N
-25.540289,-38.563507,N
-4.0249386,-22.713242,N
12.418088,-74.267265,N
-12.147406,-18.919561,N
-62.773563,24.214228,N
-2.1800425,-20.493248,N
-52.58906,-11.240552,~
38.301067,-2.7545738,N
30.650848,-93.89329,N
2.004242,-44.977455,N
-38.410168,-23.546919,N
-3.690278,-55.982395,N
13.775875,-31.87593,N
-2.42863,-57.38284,N
-25.179684,-38.052467,N
-20.837671,-26.091028,N
-40.0878,-24.921331,N
1.7634131,-27.349342,N
-9.2491,-23.59011,N
-26.224188,-31.595596,N
-4.8681602,-22.533594,N
6.6959643,-29.711554,N
3.1759136,-64.52428,N
-40.9708,1.597306,N
-32.205036,-37.92407,N
-25.255932,-38.040665,N
-10.001757,-4.5031047,N
-22.068459,-25.535425,N
-37.857838,-9.917757,N
-2.7008083,-59.32851,N
-7.7650743,-24.296265,N
-23.803614,-9.455608,N
-0.2093677,-19.974432,N
-8.235032,-25.708279,N
-24.807085,-9.612506,N
1.6020825,-68.54072,N
-17.468452,-39.00228,N
3.3538792,-25.006527,N
-2.5978558,-55.88214,N
-6.8168654,-22.671131,N
5.7771072,-71.419586,N
-1.5249041,-58.804802,N
23.503387,-25.43248,N
23.934069,-26.907999,N
13.419332,-28.77881,N
10.332029,-32.61342,N
-13.347451,-55.78863,A
16.378471,-78.62407,N
-28.109852,26.576824,V
-69.21604,49.04289,V
3.0923717,-77.239876,N
-33.19231,-42.203632,N
4.8156285,-67.384384,N
4.048174,-24.615295,N
-41.00579,-6.9217267,N
-21.014174,-10.7772,N
-10.6933365,-25.529755,N
0.28539813,-62.018677,N
-8.192518,-21.888628,N
-34.26782,69.04451,N
1.4130336,-24.875248,N
-2.4625666,-25.567186,N
-40.42865,-24.743822,N
7.159826,-26.723124,N
2.9100506,-66.34098,N
6.0565553,-26.342546,N
3.7747185,-70.856384,N
-1.0762062,-76.233536,A
-12.863196,-59.516148,A
18.514624,-86.4901,e
21.468235,-90.75822,N
19.483362,-25.34012,N
20.419937,-29.560467,N
6.052907,-29.190361,N
27.533571,14.884338,N
13.452108,-29.272766,N
18.653624,-83.26588,N
3.5065353,-70.43123,N
-20.71192,-9.587017,N
23.704159,-27.486856,N
-6.3129854,-24.574308,N
6.2626066,-71.50264,N
2.026258,-27.648428,N
-18.518892,-39.73374,N
5.9182696,-68.743706,N
6.988842,-29.729881,N
3.6705196,-28.738873,N
-0.6892875,-60.646217,N
-13.611297,-37.827557,N
11.192949,-28.336718,N
13.78456,-30.827433,N
-8.1993,-25.910181,N
-110.845375,53.221714,V
34.98614,-75.58661,N
-24.002771,-37.415344,N
-25.45115,-16.752117,A
-34.96038,-16.350584,A
7.0702496,-82.600746,N
16.909487,-76.107864,N
-1.6505046,-71.98007,N
10.798198,-32.62281,N
16.158384,-29.639902,N
-65.30871,-40.837948,+
-66.69419,-43.733124,V
15.845384,-74.15883,N
-67.50242,33.904984,V
14.9251375,-81.12377,N
-60.595238,-47.03272,F
-2.9150064,-28.336916,N
-77.629684,14.808536,F
-1.2723677,-62.201588,N
-60.617626,-47.097385,F
-3.4832554,-65.50361,N
-65.56388,-56.561203,F
18.671474,-89.15656,N
-70.130394,-53.723957,V
35.942715,-80.58398,N
-61.908474,37.271984,V
33.308098,-90.11892,N
-31.727264,-48.09668,+
-1.7060714,-25.8923,N
-43.34251,-22.937,N
-68.30523,31.759098,V
33.205204,-90.40862,N
-2.9480371,-56.184044,N
8.667475,-28.362284,N
-67.36588,29.225592,V
5.892047,-79.47989,N
9.05472,-30.452953,N
6.1941,-29.536556,N
7.2222376,-71.839714,N
-9.836129,-25.867945,N
1.1679108,-62.994396,N
3.5853894,-29.62787,N
-1.30697,-60.305862,N
1.5212995,-68.26508,N
-20.911032,-80.955536,N
29.321775,-27.99032,N
1.4136484,-68.26409,N
2.172116,-65.88424,N
23.965137,-26.55833,N
7.909212,-29.61175,N
-60.82956,33.974365,V
9.937741,-83.06538,N
-68.62509,-42.17077,V
34.271523,-74.850174,N
-10.4353485,-25.79468,N
-2.0401309,-56.957104,N
23.69055,-25.751911,N
-0.88503605,-27.694237,N
-20.91765,-37.075966,A
-20.770905,-27.037226,A
14.683677,-81.73699,N
3.908546,-29.452875,N
24.712954,-26.797487,N
-0.50768834,-60.30045,N
13.3737755,-29.049246,N
3.3133998,-69.93736,N
10.816134,-29.589449,N
-0.33732465,-59.21211,N
18.88499,-30.415085,N
1.1949885,-64.210655,N
9.286649,-27.984823,N
2.5026739,-66.47722,N
2.2209172,-66.10255,N
0.55588025,-23.63974,N
1.4357297,-68.56706,N
-6.716634,-22.77172,N
13.894805,-27.569807,N
23.753014,-27.79986,N
6.9358287,-28.084654,N
6.8792734,-27.851528,N
-2.9796505,-25.066233,N
-10.95442,-25.752323,N
6.943981,-35.87779,A
17.591942,-87.964424,N
-1.12132,-27.616577,N
6.2231913,-29.270239,N
10.159754,-28.571793,N
6.6212525,-26.839207,N
12.946846,-28.267939,N
1.7392131,-27.447031,N
13.735328,-30.710802,N
-0.9239803,-25.934551,N
-8.508374,-21.624071,N
-35.293705,3.0888257,A
-15.593563,-69.61016,N
-105.29039,63.363567,V
-55.89777,92.00289,V
7.9813027,-84.75546,N
3.08484,-24.994286,N
5.6678386,-26.63162,N
2.3660932,-25.60032,N
5.8705444,-29.334694,N
-1.9002879,-57.038906,N
1.3785791,-64.67938,N
10.079917,-28.923838,N
13.948754,-27.150124,N
3.5094833,-25.999601,N
-9.194149,-23.78076,N
18.148897,-30.064568,N
-3.1070151,-27.357729,N
-12.344031,-60.302517,A
9.366762,-80.843506,N
-52.802612,-36.27988,V
-107.310394,50.456066,V
36.16171,33.151478,N
14.64388,-28.001238,N
17.96797,-35.040417,A
21.718973,-33.88143,A
17.223969,-30.742174,N
23.700487,-26.666082,N
13.2978,-29.580511,N
-0.04680006,-22.762062,N
-2.3984778,-25.661234,N
6.0504956,-29.202091,N
14.854102,-27.942778,N
9.280107,-30.224913,N
-4.938809,-26.695711,N
10.95564,-27.845467,N
13.4691305,-28.922987,N
6.927445,-77.81956,N
-22.926874,-41.905994,N
-38.356102,-43.215565,A
-26.629795,-35.819756,e
2.5287068,-66.083984,N
21.638489,-32.87629,N
6.0319724,-29.74795,N
-1.2975123,-25.116085,N
11.1067095,-28.450254,N
17.100063,-30.365438,N
3.7192626,-70.99248,N
4.347235,-70.42506,N
-22.327755,-9.760737,N
21.662683,-32.97487,N
-1.2104825,-27.593092,N
3.1615806,-64.65462,N
-1.2715417,-25.307865,N
4.8804965,-67.44577,N
17.948195,-94.150406,N
-1.3275129,-27.629862,N
2.2770724,-23.8287,N
3.564652,-68.86108,N
-6.0742335,-25.737228,N
13.621483,-29.011705,N
-1.8168159,-25.429823,N
-14.034191,-23.32786,N
